1343,"Веленци"
1344,"Велково"
1345,"Велковци"
1346,"Велчовци"
1347,"Ветрово"
1348,"Владовци"
1349,"Влайчовци"
1350,"Власатили"
1351,"Влаховци"
1352,"Войниците"
1353,"Войнишка"
1354,"Врабците"
1355,"Враниловци"
1356,"Вълков дол"
1357,"Вълковци"
1358,"Габрово"
1359,"Гайдари"
1360,"Гайкини"
1361,"Гайтаните"
1362,"Ганчовец"
1363,"Гарван"
1364,"Геновци"
1365,"Генчовци"
1366,"Генчовци"
1367,"Геня"
1368,"Гергини"
1369,"Геша"
1370,"Гледаци"
1371,"Глутниците"
1372,"Глушка"
1373,"Гоздейка"
1374,"Големи Българени"
1375,"Големи Станчовци"
1376,"Горна Росица"
1377,"Горни Върпища"
1378,"Горни Дамяновци"
1379,"Горни Драгойча"
1380,"Горни Маренци"
1381,"Горни Радковци"
1382,"Горни Цоневци"
1383,"Горнова могила"
1384,"Горяни"
1385,"Гостилица"
1386,"Градище"
1387,"Градница"
1388,"Гръблевци"
1389,"Гъбене"
1390,"Гърня"
1391,"Даевци"
1392,"Дамяново"
1393,"Дебел дял"
1394,"Дебелцово"
1395,"Денчевци"
1396,"Джумриите"
1397,"Джуровци"
1398,"Дивеци"
1399,"Димиевци"
1400,"Дисманица"
1401,"Длъгня"
1402,"Добревци"
1403,"Добрените"
1404,"Добромирка"
1405,"Долни Върпища"
1406,"Долни Драгойча"
1407,"Долни Маренци"
